,carYear,modelName,trimName,mileage,wheelSystem,exteriorColorName,fleet,hasAccidents,Date,daysOnMarket,ownerCount,price,msrpString,savingsRecommendation,serviceProviderName,sellerRating,dealScore,sellerCity,priceDifferential,expectedPrice,vehicleIdentifier
948,2015,Model S,70D AWD,44225.0,AWD,Red,False,False,4/25/2019,9,1.0,41000.0,75000.0,High Price,,,-0.735107883,"Danville, CA",1933.0,39067,5YJSA1S28FF095329
949,2013,Model S,60 RWD,55749.0,RWD,Unknown,False,False,4/14/2019,21,2.0,35991.0,36652.0,High Price,Audi of Downtown L.A.,3.8,-0.739849077,"Los Angeles, CA",1591.0,34400,5YJSA1CG9DFP20361
950,2015,Model S,70 RWD,41740.0,RWD,Brown,False,False,12/16/2018,140,1.0,43999.0,,High Price,European Auto House,4.16,-0.740006883,"Los Angeles, CA",1612.0,42387,5YJSA1E13FF119832
951,2012,Model S,Signature Performance RWD,12669.0,RWD,Red,False,False,4/23/2019,12,1.0,43372.0,,High Price,Holman INFINITI,4.59,-0.7418634959999999,"Maple Shade, NJ",2030.0,41342,5YJSA1DP8CFS00049
952,2015,Model S,70D AWD,51353.0,AWD,Black,False,False,4/26/2019,9,2.0,41900.0,,High Price,Sky Motor Cars,4.57,-0.744615943,"West Chester, PA",1958.0,39942,5YJSA1S29FF082752
953,2013,Model S,85 RWD,35442.0,RWD,Silver,True,False,1/16/2019,109,1.0,39390.0,,High Price,Premium Collection,4.55,-0.746469012,"Puyallup, WA",1918.0,37472,5YJSA1CN3DFP17034
954,2013,Model S,60 RWD,55972.0,RWD,Silver,False,False,4/16/2019,18,1.0,35995.0,,High Price,Freeman Motor Company,4.67,-0.753340346,"Portland, OR",1620.0,34375,5YJSA1DG0DFP08422
955,2016,Model S,75D AWD,3639.0,,Silver,False,False,3/8/2019,58,3.0,64800.0,64800.0,High Price,Chicago Motor Cars - East,4.7,-0.7540452,"West Chicago, IL",3581.0,61219,5YJSA1E21GF169333
956,2016,Model S,P90D AWD,26838.0,AWD,Unknown,False,True,4/25/2019,10,1.0,72992.0,72356.0,High Price,Mark Kia,3.5,-0.7554552590000001,"Scottsdale, AZ",3586.0,69406,5YJSA1E47GF127749
957,2015,Model S,85D AWD,32402.0,AWD,Black,False,False,8/31/2018,247,1.0,51997.0,,High Price,Alfa Romeo San Diego,4.09,-0.756722069,"San Diego, CA",3662.0,48335,5YJSA1H25FF087566
958,2015,Model S,85 RWD,43080.0,RWD,White,False,False,4/29/2019,5,1.0,45995.0,,High Price,San Diego ECARS Inc,4.64,-0.762632772,"San Diego, CA",2120.0,43875,5YJSA1H14FFP75789
959,2013,Model S,85 RWD,65973.0,RWD,Blue,False,False,4/25/2019,10,1.0,37800.0,,High Price,Carvana,4.33,-0.770607675,"Denver, CO",1980.0,35820,5YJSA1DN0DFP07088
960,2015,Model S,70D AWD,44260.0,AWD,Blue,False,False,4/13/2019,22,1.0,43991.0,,High Price,Excellent Choice Auto Sales - Everett,4.67,-0.772379479,"Everett, WA",2031.0,41960,5YJSA1S22FF084942
961,2014,Model S,60 RWD,38758.0,RWD,White,False,False,4/4/2019,31,1.0,42000.0,42000.0,High Price,Motors Northwest,4.5,-0.773528927,"Tacoma, WA",2830.0,39170,5YJSA1S19EFP60499
962,2014,Model S,P85D AWD,116782.0,AWD,Silver,False,True,4/7/2019,28,1.0,42989.0,49995.0,High Price,Auto Centrix,4.62,-0.776113954,"Carrollton, TX",3424.0,39565,5YJSA1H21EFP67575
963,2018,Model S,75D AWD,18610.0,AWD,Black,True,False,4/4/2019,31,1.0,63995.0,,High Price,D&C Motor Company,4.7,-0.789398983,"Portland, OR",2716.0,61279,5YJSA1E2XJF248801
964,2016,Model S,90D AWD,17600.0,AWD,White,False,False,5/1/2019,4,1.0,67999.0,,High Price,Team Autoplex,4.86,-0.792857615,"Houston, TX",4082.0,63917,5YJSA1E22GF154128
965,2014,Model S,60 RWD,59202.0,RWD,Silver,False,False,4/23/2019,12,2.0,38977.0,42395.0,High Price,Victory Honda of Morgan Hill,4.37,-0.79922897,"Morgan Hill, CA",2924.0,36053,5YJSA1S14EFP60832
966,2014,Model S,P85D AWD,45600.0,AWD,Red,False,False,5/2/2019,2,1.0,55000.0,105670.0,High Price,,,-0.803319626,"Roanoke, VA",3544.0,51456,5YJSA1H20EFP64005
967,2013,Model S,85 RWD,70332.0,RWD,Blue,False,False,4/17/2019,18,1.0,36977.0,,High Price,iDrive1 Motorcars,4.56,-0.8187676979999999,"Carrollton, TX",1590.0,35387,5YJSA1DN1DFP09674
968,2018,Model S,75D AWD,13196.0,AWD,Black,True,False,4/19/2019,15,1.0,65375.0,,High Price,Community CDJR of Martinsville,4.4,-0.819045702,"Martinsville, IN",2818.0,62557,5YJSA1E23JF248770
969,2013,Model S,Performance RWD,106182.0,RWD,White,False,False,5/2/2019,2,2.0,36995.0,,High Price,City Auto Sales - Memphis Auto Market,4.39,-0.825083276,"Memphis, TN",2948.0,34047,5YJSA1DP7DFP07641
970,2015,Model S,85D AWD,52097.0,AWD,Black,True,True,3/31/2018,400,1.0,48495.0,,High Price,Imperial Highline,4.24,-0.837315789,"Manassas, VA",4052.0,44443,5YJSA1H25FF083047
971,2018,Model S,75D AWD,15526.0,AWD,Black,True,False,5/4/2019,0,1.0,65995.0,65995.0,High Price,Reno Buick GMC Cadillac,4.17,-0.837647565,"Reno, NV",2882.0,63113,5YJSA1E28JF248697
972,2013,Model S,85 RWD,52004.0,RWD,Silver,False,False,1/6/2019,119,3.0,37999.0,,High Price,Cal Auto Outlet 4 Cars,4.58,-0.845359665,"Rio Linda, CA",2172.0,35827,5YJSA1CN3DFP20046
973,2015,Model S,85D AWD,27972.0,AWD,Black,False,False,6/2/2018,337,1.0,52995.0,,High Price,Universal Mitsubishi,4.45,-0.847648317,"Duarte, CA",4102.0,48893,5YJSA1H29FFP73349
974,2015,Model S,60 RWD,31548.0,RWD,Silver,False,False,11/9/2018,177,1.0,44970.24,,High Price,Westcoast Auto Sales,4.02,-0.8481488079999999,"Montclair, CA",2624.24,42346,5YJSA1E16FF114351
975,2015,Model S,70 RWD,32185.0,RWD,Unknown,False,False,4/24/2019,11,3.0,43490.0,45970.0,High Price,Sheehy Hyundai,4.0,-0.850648593,"Waldorf, MD",1853.0,41637,5YJSA1E18FF115582
976,2015,Model S,P85D AWD,26005.0,AWD,Red,False,False,1/8/2019,116,1.0,62999.0,,High Price,Pete Smith Auto Sales,5.0,-0.8512634840000001,"Louisburg, NC",5552.0,57447,5YJSA1H40FF096421
977,2015,Model S,P85D AWD,37000.0,AWD,Black,False,False,11/26/2018,159,2.0,61000.0,,High Price,Auto Maxx Motors,4.6,-0.854483518,"Philadelphia, PA",5573.0,55427,5YJSA4H48FF086799
978,2017,Model S,100D AWD,11162.0,AWD,Blue,False,True,4/19/2019,16,1.0,84988.0,101986.0,High Price,Ferman Chevrolet of Tampa,4.35,-0.85558329,"Tampa, FL",5838.0,79150,5YJSA1E24HF189142
979,2016,Model S,75 RWD,45674.0,RWD,White,False,False,4/24/2019,10,1.0,49977.0,,High Price,iDrive1 Motorcars,4.56,-0.8580600279999999,"Carrollton, TX",2724.0,47253,5YJSA1E16GF150560
980,2014,Model S,,60501.0,,Gray,False,False,12/27/2018,129,2.0,41999.0,,High Price,Affordable Luxury Autos,5.0,-0.85961729,"San Jacinto, CA",3022.0,38977,5YJSA1H12EFP53904
981,2014,Model S,85 RWD,18150.0,RWD,Black,False,False,3/26/2019,39,1.0,45800.0,,High Price,Private Owner via TRED - Los Angeles,4.58,-0.865279152,"Los Angeles, CA",2399.0,43401,5YJSA1H11EFP40206
982,2013,Model S,60 RWD,88757.0,RWD,Blue,False,False,4/7/2019,28,2.0,32559.0,,High Price,Leaders Motor Inc,4.63,-0.86638788,"Glendale, CA",1863.0,30696,5YJSA1DG6DFP03967
983,2012,Model S,Signature Performance RWD,41772.0,RWD,Blue,True,False,5/17/2018,352,1.0,41300.0,,High Price,Hollywood Auto Center Inc.,4.33,-0.870541494,"North Hollywood, CA",2382.0,38918,5YJSA1CP0CFP01650
984,2015,Model S,P90D AWD,96900.0,AWD,Black,False,True,2/24/2019,70,1.0,53000.0,,High Price,Sunshine Auto Mall,4.77,-0.8766954290000001,"Orlando, FL",5083.0,47917,5YJSA1V42FF100330
985,2012,Model S,Signature Performance RWD,33715.0,RWD,Red,False,False,3/21/2019,44,1.0,41991.0,,High Price,Excellent Choice Auto Sales - Everett,4.67,-0.877852744,"Everett, WA",2402.0,39589,5YJSA1DP7CFS00723
986,2015,Model S,70D AWD,20524.0,AWD,White,False,False,12/17/2018,138,1.0,48996.0,48996.0,High Price,Certified Autoplex,4.41,-0.886856523,"Carrollton, TX",2332.0,46664,5YJSA1S25FF092016
987,2015,Model S,85 RWD,46863.0,RWD,Gray,False,True,10/30/2018,186,1.0,45888.0,,High Price,"Private Collection Motors, Inc",4.79,-0.890003337,"Costa Mesa, CA",2474.0,43414,5YJSA1H14FF100279
988,2015,Model S,70D AWD,19773.0,AWD,White,False,True,2/22/2019,72,1.0,44997.0,,High Price,World Class Motors Llc,4.46,-0.899407163,"Noblesville, IN",2365.0,42632,5YJSA1E24FF117418
989,2015,Model S,85D AWD,19170.0,AWD,Gray,False,True,11/15/2018,171,2.0,52950.0,,High Price,Ash Auto Group,4.57,-0.900550862,"Scottsdale, AZ",4358.0,48592,5YJSA1E27FF118238
990,2015,Model S,P85D AWD,22501.0,AWD,Silver,False,False,5/17/2018,353,1.0,63995.0,,High Price,Universal Mitsubishi,4.45,-0.905390708,"Duarte, CA",5905.0,58090,5YJSA1H22FFP69885
991,2013,Model S,60 RWD,65000.0,RWD,Gray,False,True,4/8/2019,26,2.0,32999.0,69900.0,High Price,,,-0.912444283,"Irvine, CA",1962.0,31037,5YJSA1CG1DFP09029
992,2015,Model S,85D AWD,43171.0,AWD,Gray,False,True,3/31/2018,400,1.0,49995.0,,High Price,Imperial Highline,4.24,-0.9150164009999999,"Manassas, VA",4428.0,45567,5YJSA1H24FFP70472
993,2013,Model S,Performance RWD,80568.0,RWD,Gray,False,False,3/15/2019,50,1.0,39995.0,,High Price,Concierge Motors,4.91,-0.9224984479999999,"Bakersfield, CA",3296.0,36699,5YJSA1DP8DFP27641
994,2016,Model S,P100D AWD,13797.0,AWD,Black,False,False,10/28/2018,189,1.0,106888.0,,High Price,Eurocar,4.86,-0.926752667,"Costa Mesa, CA",5893.0,100995,5YJSA1E49GF171736
995,2016,Model S,P90D AWD,27350.0,AWD,Black,False,False,5/1/2019,4,1.0,78990.0,88000.0,High Price,Chicago Cars Online,4.9,-0.929500478,"Addison, IL",4412.0,74578,5YJSA1E4XGF142519
996,2016,Model S,90D AWD,24363.0,AWD,White,False,False,5/4/2019,1,1.0,63989.0,68995.0,High Price,Auto Centrix,4.62,-0.935041152,"Carrollton, TX",4814.0,59175,5YJSA1E23GF144756
997,2015,Model S,85D AWD,23649.0,AWD,Unknown,False,False,12/27/2018,129,1.0,54000.0,,High Price,Affordable Luxury Autos,5.0,-0.9427075770000001,"San Jacinto, CA",4562.0,49438,5YJSA1E24FF119072
998,2013,Model S,60 RWD,58500.0,RWD,Red,False,False,8/11/2018,267,2.0,34500.0,69900.0,High Price,,,-0.946405064,"Evans City, PA",2035.0,32465,5YJSA1AG7DFP13590
999,2014,Model S,85 RWD,36628.0,RWD,White,False,False,4/2/2019,32,1.0,42888.0,,High Price,Autobahn Gallery,4.71,-0.9478863909999999,"Dublin, CA",2628.0,40260,5YJSA1H10EFP40911
1000,2017,Model S,75 RWD,27561.0,RWD,White,True,False,2/6/2019,87,2.0,54994.0,58991.0,High Price,Porsche Chandler,4.83,-0.955012325,"Chandler, AZ",2354.0,52640,5YJSA1E12HF206544
1001,2015,Model S,,54238.0,,White,False,False,4/4/2019,30,3.0,47995.0,,High Price,City Auto Sales - Memphis Auto Market,4.39,-0.9662866720000001,"Memphis, TN",4632.0,43363,5YJSA1H29FF089188
1002,2015,Model S,70D AWD,103885.0,AWD,Silver,True,False,3/13/2019,53,1.0,35990.0,,High Price,Bright Motors,4.67,-0.976992933,"Knoxville, TN",2569.0,33421,5YJSA1S26FF081865
1003,2015,Model S,85 RWD,45371.0,RWD,White,False,False,4/27/2018,373,1.0,44350.0,,High Price,Plug-in Auto,3.58,-0.9777954790000001,"Pomona, CA",2718.0,41632,5YJSA1H1XFF083908
1004,2012,Model S,,56028.0,,Silver,False,False,9/16/2018,231,1.0,39998.0,,High Price,Platinum Autos,3.95,-0.97896365,"Bellevue, WA",2892.0,37106,5YJSA1DP3CFP02662
1005,2014,Model S,85 RWD,68579.0,RWD,Black,False,False,4/24/2019,10,3.0,37977.0,,High Price,iDrive1 Motorcars,4.56,-0.985557758,"Carrollton, TX",2178.0,35799,5YJSA1H15EFP32660
1006,2014,Model S,85 RWD,23885.0,RWD,White,False,True,2/14/2019,79,1.0,43995.0,48525.0,High Price,Godspeed Motors,4.34,-0.9936991390000001,"Charlotte, NC",2755.0,41240,5YJSA1H15EFP61866
1007,2013,Model S,85 RWD,66060.0,RWD,Silver,False,False,12/1/2018,155,2.0,36989.0,,High Price,Mercedes-Benz of Salem,4.0,-0.9956423120000001,"Salem, OR",2558.0,34431,5YJSA1CN1DFP18022
1008,2013,Model S,60 RWD,45202.0,RWD,Gray,True,True,6/4/2018,335,1.0,36995.0,,High Price,Imperial Highline,4.24,-0.99571798,"Manassas, VA",2141.0,34854,5YJSA1CG4DFP03810
1009,2014,Model S,85 RWD,70974.0,RWD,Blue,False,True,8/3/2018,274,1.0,38940.0,38940.0,High Price,Phillips Auto,4.64,-1.0023566659999998,"Newport Beach, CA",2779.0,36161,5YJSA1H15EFP57123
1010,2015,Model S,P90D AWD,37524.0,AWD,Blue,False,False,4/18/2019,16,1.0,64977.0,,High Price,iDrive1 Motorcars,4.56,-1.004933534,"Carrollton, TX",4667.0,60310,5YJSA1E4XFF106182
1011,2014,Model S,P85D AWD,45105.0,AWD,Silver,False,False,3/16/2018,414,1.0,58000.0,,High Price,Icon Auto Group,3.86,-1.006682021,"Vallejo, CA",4441.0,53559,5YJSA1H21EFP62960
1012,2015,Model S,85 RWD,32450.0,RWD,White,False,False,4/27/2018,373,1.0,47995.0,,High Price,Imperial Highline,4.24,-1.015574884,"Manassas, VA",2823.0,45172,5YJSA1H1XFF080524
1013,2013,Model S,Performance RWD,25928.0,RWD,Black,False,False,6/12/2018,327,2.0,46995.0,,High Price,Jordan Auto Sales,4.36,-1.025232264,"Cincinnati, OH",3663.0,43332,5YJSA1DP2DFP15811
1014,2017,Model S,,23943.0,,Gray,False,False,2/15/2019,79,1.0,74850.0,,High Price,MINI of Chicago,4.58,-1.030043255,"Chicago, IL",5470.0,69380,5YJSA1E20HF189932
1015,2015,Model S,60 RWD,47400.0,RWD,Black,False,False,11/1/2018,184,2.0,43000.0,,High Price,Private Owner via TRED - Los Angeles,4.58,-1.035220605,"Los Angeles, CA",3203.0,39797,5YJSA1S10FFP41485
1016,2014,Model S,P85 RWD,19654.0,RWD,Black,False,False,5/18/2018,352,2.0,47950.0,,High Price,RoadSport,4.0,-1.043293005,"Campbell, CA",2885.0,45065,5YJSA1H13EFP32088
1017,2013,Model S,85 RWD,110741.0,RWD,Blue,True,True,4/9/2019,25,2.0,31488.0,,High Price,Big 3 Automart,4.2,-1.047034305,"Chandler, AZ",2690.0,28798,5YJSA1CN5DFP08805
1018,2016,Model S,75D AWD,24200.0,,Black,False,False,5/1/2019,4,1.0,59995.0,61995.0,High Price,RT28 Motors,4.68,-1.081282068,"North Reading, MA",5135.0,54860,5YJSA1E27GF154626
1019,2016,Model S,90D AWD,40066.0,AWD,Black,False,False,1/22/2019,102,1.0,59885.0,,High Price,"Private Collection Motors, Inc",4.79,-1.092181153,"Costa Mesa, CA",5623.0,54262,5YJSA1E24GF145351
1020,2015,Model S,85D AWD,61901.0,AWD,Black,False,False,12/22/2018,134,1.0,49998.0,,High Price,MetroWest Auto Sales and Service,4.4,-1.111747738,"Worcester, MA",5380.0,44618,5YJSA1H22FF099108
1021,2014,Model S,,49790.0,,Gray,False,False,3/28/2019,37,2.0,43997.0,,High Price,Investment Auto - Brigham City,4.67,-1.124779823,"Brigham City, UT",3954.0,40043,5YJSA1H10EFP51620
1022,2015,Model S,90D AWD,19795.0,AWD,Red,True,False,4/29/2019,5,1.0,56950.0,,High Price,Luxury Auto Plex,4.12,-1.133777523,"Portland, OR",3649.0,53301,5YJSA1E26FF118991
1023,2013,Model S,85 RWD,33524.0,RWD,White,False,False,5/2/2019,3,2.0,41987.0,,High Price,Integrity Auto Sales,3.94,-1.145924959,"Sacramento, CA",2944.0,39043,5YJSA1CN5DFP26835
1024,2012,Model S,Performance RWD,31020.0,RWD,Silver,True,False,4/7/2018,392,2.0,43995.0,,High Price,Universal Mitsubishi,4.45,-1.161335645,"Duarte, CA",3372.0,40623,5YJSA1DP9CFP01452
1025,2015,Model S,85D AWD,8323.0,AWD,Gray,False,False,4/25/2019,10,2.0,56998.0,,High Price,Kalispell Toyota,4.48,-1.1632037290000001,"Kalispell, MT",5629.0,51369,5YJSA4H21FFP75078
1026,2013,Model S,85 RWD,29869.0,RWD,Black,True,True,2/10/2019,83,2.0,39826.0,,High Price,Premier Autos of Dallas,4.71,-1.16617029,"Addison, TX",2996.0,36830,5YJSA1DN7DFP23613
1027,2013,Model S,Performance RWD,5698.0,RWD,Red,False,False,11/7/2018,178,1.0,49970.0,,High Price,Subaru of Wichita,4.11,-1.170515235,"Wichita, KS",4182.0,45788,5YJSA1DP4DFP13946
1028,2015,Model S,85D AWD,36571.0,AWD,Red,False,False,3/31/2018,400,2.0,53495.0,,High Price,Imperial Highline,4.24,-1.174982811,"Manassas, VA",5686.0,47809,5YJSA1H27FFP74421
1029,2013,Model S,85 RWD,29731.0,RWD,Silver,False,False,3/21/2019,44,2.0,39360.0,79900.0,High Price,,,-1.176682288,"Saugerties, NY",3023.0,36337,5YJSA1CN4DFP22520
1030,2015,Model S,85D AWD,72540.0,AWD,Blue,False,False,4/7/2018,393,1.0,48995.0,84900.0,High Price,Secured Car Brokers,4.86,-1.181595629,"Salt Lake City, UT",5718.0,43277,5YJSA1H28FFP76629
1031,2013,Model S,60 RWD,38128.0,RWD,Gray,False,False,4/20/2019,14,1.0,38950.0,,High Price,Luxury Auto Plex,4.12,-1.196691374,"Portland, OR",2573.0,36377,5YJSA1CG9DFP07836
1032,2014,Model S,85 RWD,25869.0,RWD,Red,False,True,3/21/2018,409,1.0,45800.0,,High Price,MotorGroup,4.88,-1.205447826,"Delray Beach, FL",3342.0,42458,5YJSA1H18EFP56743
1033,2016,Model S,P90D AWD,29187.0,AWD,Blue,False,False,10/25/2018,191,1.0,79950.0,82950.0,High Price,Park Place LTD,4.85,-1.2183818290000001,"Bellevue, WA",5783.0,74167,5YJSA1E41GF131134
1034,2013,Model S,60 RWD,65473.0,RWD,Brown,False,False,8/31/2018,246,2.0,35980.0,,High Price,The Motor Collection,4.41,-1.24228256,"Columbus, OH",2671.0,33309,5YJSA1AC0DFP10124
1035,2014,Model S,60 RWD,52499.0,RWD,White,True,False,4/24/2019,10,2.0,40000.0,46850.0,High Price,INFINITI of Marin,4.21,-1.244605241,"San Rafael, CA",4553.0,35447,5YJSA1S14EFP36160
1036,2016,Model S,90D AWD,24192.0,AWD,Brown,False,False,3/14/2019,52,1.0,69000.0,,High Price,Motorpoint Roswell,4.37,-1.281370723,"Roswell, GA",6597.0,62403,5YJSA1E20GF148571
1037,2013,Model S,85 RWD,44647.0,RWD,Black,True,False,3/31/2018,400,1.0,39850.0,,High Price,Fishers Imports,4.08,-1.281412941,"Fishers, IN",3292.0,36558,5YJSA1DN3DFP17162
1038,2013,Model S,85 RWD,171000.0,RWD,White,False,False,2/28/2019,66,2.0,25900.0,79900.0,High Price,,,-1.289978273,"Agoura Hills, CA",3314.0,22586,5YJSA1DN7DFP15544
1039,2014,Model S,,41908.0,,Blue,False,False,4/24/2019,11,2.0,45888.0,,High Price,Sandberg Northwest Volvo,4.0,-1.340437763,"Lynnwood, WA",4712.0,41176,5YJSA1H17EFP47788
1040,2013,Model S,Performance RWD,14329.0,RWD,White,False,False,10/23/2018,193,1.0,49996.0,49996.0,High Price,Expo Motorcars,4.3,-1.342951286,"Houston, TX",4798.0,45198,5YJSA1DP6DFP19618
1041,2018,Model S,75D AWD,11646.0,AWD,Black,True,False,3/27/2019,38,1.0,68700.0,,High Price,Bayway Cadillac of the Woodlands,4.58,-1.35733711,"The Woodlands, TX",4670.0,64030,5YJSA1E25JF248687
1042,2015,Model S,P90D AWD,36902.0,AWD,White,False,False,4/4/2019,31,1.0,68500.0,,High Price,Raptor Automotive,4.9,-1.390241514,"Ft Wayne, IN",8060.0,60440,5YJSA1V40FF100469
1043,2017,Model S,P100D AWD,1984.0,AWD,Black,False,False,2/5/2019,89,1.0,119999.0,,High Price,Arcari Motor Sales,4.0,-1.3931980590000002,"Tolland, CT",7809.0,112190,5YJSA1E47HF196006
1044,2017,Model S,75 RWD,18068.0,RWD,Black,False,False,5/2/2019,2,1.0,62988.0,,High Price,iDeal Motors,4.46,-1.428162507,"Costa Mesa, CA",3520.0,59468,5YJSA1E10HF232673
1045,2016,Model S,85D AWD,43617.0,AWD,Red,False,False,3/29/2019,37,1.0,51933.0,,Overpriced,"Prestige Motors, Inc. II",3.5,-1.431473386,"Pasco, WA",7835.0,44098,5YJSA1E2XGF123452
1046,2015,Model S,85 RWD,67860.0,RWD,Black,False,False,4/5/2018,394,1.0,44900.0,,Overpriced,Hi Class Auto Sales,5.0,-1.456334609,"Staten Island, NY",4048.0,40852,5YJSA1H15FFP71556
1047,2014,Model S,85 RWD,28127.0,RWD,Silver,False,False,4/27/2018,373,1.0,46995.0,,Overpriced,Imperial Highline,4.24,-1.4622878000000001,"Manassas, VA",4054.0,42941,5YJSA1H16EFP56840
1048,2017,Model S,75 RWD,16950.0,RWD,White,True,False,4/28/2019,6,1.0,58800.0,,Overpriced,Southwest Kia Mesquite,3.81,-1.48491893,"Mesquite, TX",3167.0,55633,5YJSA1E19HF218948
1049,2014,Model S,P85 RWD,54306.0,RWD,Black,False,False,1/3/2019,121,2.0,44999.0,,Overpriced,Auto Depot,4.56,-1.517059159,"Fresno, CA",4195.0,40804,5YJSA1H1XEFP40995
1050,2015,Model S,85D AWD,57714.0,AWD,White,False,False,11/19/2018,166,1.0,52488.0,,Overpriced,Jim Butler Chevrolet,4.64,-1.517402795,"Fenton, MO",7343.0,45145,5YJSA1H28FF087061
1051,2015,Model S,P90D AWD,54598.0,AWD,Red,False,False,1/22/2019,102,1.0,65800.0,,Overpriced,Exotic Motors 4 Less,4.8,-1.5617110509999999,"Chesapeake, VA",9054.0,56746,5YJSA1E43FF112728
1052,2014,Model S,60 RWD,20028.0,RWD,Red,False,False,5/16/2018,354,2.0,47900.0,69900.0,Overpriced,"Adcox Imports, Inc.",5.0,-1.605499456,"Pensacola, FL",5873.0,42027,5YJSA1S1XEFP51102
1053,2014,Model S,,48423.0,,Black,False,False,3/11/2019,54,2.0,46950.0,,Overpriced,Park Place LTD,4.85,-1.61470459,"Bellevue, WA",5676.0,41274,5YJSA1H12EFP51120
1054,2017,Model S,100D AWD,15051.0,AWD,Black,False,False,5/3/2019,2,1.0,87591.0,87600.0,Overpriced,Arrigo Dodge Chrysler Jeep,4.0,-1.633545077,"West Palm Beach, FL",9781.0,77810,5YJSA1E28HF219579
1055,2015,Model S,90D AWD,17789.0,AWD,Unknown,False,False,4/24/2019,11,1.0,60000.0,,Overpriced,Woody Anderson Ford,4.33,-1.635295977,"Huntsville, AL",6390.0,53610,5YJSA1V27FF099075
1056,2015,Model S,70 RWD,30255.0,RWD,Brown,False,False,4/18/2019,17,1.0,44995.0,,Overpriced,Scoreboard Automotive Sales and Leasing,4.88,-1.647471098,"Eureka, MO",3153.0,41842,5YJSA1E18FF102542
1057,2018,Model S,75D AWD,19345.0,AWD,Black,True,False,5/3/2019,1,1.0,67890.0,,Overpriced,Bayshore Automotive,5.0,-1.650316451,"Tampa, FL",5678.0,62212,5YJSA1E29JF248935
1058,2013,Model S,85 RWD,54568.0,RWD,Green,False,False,3/28/2019,38,2.0,39900.0,,Overpriced,Specialties Automotive Group,4.78,-1.6843728880000002,"Bountiful, UT",4327.0,35573,5YJSA1CN8DFP22519
1059,2016,Model S,P90D AWD,43176.0,AWD,Black,False,False,5/3/2019,2,1.0,74999.0,,Overpriced,Galleria Motorcars ,4.3,-1.688261779,"Scottsdale, AZ",8013.0,66986,5YJSA1E4XGF130046
1060,2012,Model S,,17901.0,,White,False,False,9/24/2018,222,1.0,45995.0,,Overpriced,Pinnacle Motorcars,4.6,-1.69130301,"Royal Palm Beach, FL",4996.0,40999,5YJSA1CP9CFP01940
1061,2016,Model S,,9834.0,,Black,False,False,1/31/2019,94,3.0,73791.0,82902.0,Overpriced,Jaguar St Petersburg,4.59,-1.696125515,"Saint Petersburg, FL",12430.0,61361,5YJSA1E47GF130053
1062,2015,Model S,85 RWD,31703.0,RWD,Black,False,False,4/7/2018,392,1.0,49995.0,,Overpriced,Universal Mitsubishi,4.45,-1.7024404480000002,"Duarte, CA",4732.0,45263,5YJSA1H14FFP74805
1063,2014,Model S,60 RWD,9300.0,RWD,Gray,False,False,1/2/2019,123,1.0,49991.0,,Overpriced,Choice Auto Center LLC,4.45,-1.729898599,"Shrewsbury, MA",6328.0,43663,5YJSA1S11EFP30378
1064,2017,Model S,75D AWD,15413.0,AWD,White,False,False,2/14/2019,80,1.0,68989.0,,Overpriced,Mercedes-Benz of Salem,4.0,-1.739727339,"Salem, OR",4361.0,64628,5YJSA1E27HF191645
1065,2014,Model S,P85 RWD,79812.0,RWD,Red,False,False,10/6/2018,211,2.0,41000.0,93400.0,Overpriced,,,-1.817954915,"Corona, CA",5027.0,35973,5YJSA1H13EFP37534
1066,2018,Model S,75D AWD,13456.0,AWD,Black,True,False,3/7/2019,59,1.0,69890.0,,Overpriced,Bayshore Automotive,5.0,-1.8276154580000001,"Tampa, FL",6288.0,63602,5YJSA1E23JF234254
1067,2013,Model S,60 RWD,59589.0,RWD,Black,False,False,4/30/2019,5,2.0,37900.0,38865.0,Overpriced,Mercedes-Benz of Sacramento,4.0,-1.828454957,"Sacramento, CA",3931.0,33969,5YJSA1DG4DFP09282
1068,2015,Model S,60 RWD,51032.0,RWD,White,False,False,2/9/2019,85,1.0,44900.0,,Overpriced,Avant Garde,4.17,-1.8381181130000002,"Portland, OR",5687.0,39213,5YJSA1S18FFP78929
1069,2016,Model S,70 RWD,23214.0,RWD,Unknown,False,False,6/13/2018,326,2.0,54990.0,43654.0,Overpriced,Tropical Chevrolet,4.16,-1.8409368330000002,"Miami Shores, FL",8080.0,46910,5YJSA1E13GF133988
1070,2014,Model S,85 RWD,4296.0,RWD,Green,False,False,3/29/2019,36,2.0,49912.0,,Overpriced,Nielsen Dodge Chrysler Jeep Ram,4.83,-1.853319446,"East Hanover, NJ",5138.0,44774,5YJSA1H10EFP49396
1071,2017,Model S,75D AWD,16500.0,AWD,Blue,False,False,4/19/2019,16,1.0,67999.0,74500.0,Overpriced,,,-1.8534245919999999,"San Mateo, CA",4646.0,63353,5YJSA1E28HF190407
1072,2013,Model S,85 RWD,40000.0,RWD,Black,False,False,4/30/2019,5,3.0,41500.0,79900.0,Overpriced,,,-1.8728101959999999,"Los Angeles, CA",4811.0,36689,5YJSA1DN1DFP24983
1073,2017,Model S,,9237.0,,Blue,False,False,4/21/2019,14,1.0,83995.0,64405.0,Overpriced,Graham Audi Volkswagen,4.88,-1.909862451,"Sioux Falls, SD",10142.0,73853,5YJSA1E2XHF229296
